fecha,serie,modelo,observado,pronostico
2023-02-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",41184.363046740815,10298.923818280906
2023-03-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",55213.4667036626,36147.35477373317
2023-04-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",44113.51210894952,1.030692364121848
2023-05-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",41381.57060678371,1.0306923641218515
2023-06-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",60972.33456874857,1.0306923641218515
2023-07-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",61402.21111111111,1.0306923641218515
2023-08-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",44902.59605263158,1.0306923641218515
2023-09-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",33300.637664783426,1928.1577459157595
2023-10-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",28856.235897435898,2832.0012854156466
2023-11-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",44110.3871460894,22484.85654792125
2023-12-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",67843.63231707318,24734.863687368263
2024-01-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",51549.98050420168,23329.62457139595
2024-02-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",56331.931939211085,13042.137054754645
2024-03-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",65814.34652526065,45774.867272034746
2024-04-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",47926.56645860106,1.5715334684587692
2024-05-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",50604.94190287849,1.571533468458774
2024-06-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",70997.42091836735,1.571533468458774
2024-07-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",70063.43320926385,1.571533468458774
2024-08-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",50503.92132168998,1.571533468458774
2024-09-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",32282.807516339868,2441.9567950358355
2024-10-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",39405.92157928389,3586.52401414748
2024-11-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",49135.98230088496,28473.59009624398
2024-12-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",71932.50701754386,31322.849179296307
2025-01-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",53194.70208728653,29543.34801912285
2025-02-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",49713.2784700413,16515.959467910696
2025-03-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",61290.23050429767,57966.50744599764
2025-04-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",51448.35050594361,2.2564185970449633
2025-05-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",51035.18262062994,2.256418597044969
2025-06-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",67934.42191452536,2.256418597044969
2025-07-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",73557.04897780964,2.256418597044969
2025-08-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",51692.05755693582,2.256418597044969
2025-09-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",33002.422864995315,3092.597667192721
2025-10-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",45871.23336163119,4542.001310427068
2025-11-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",56053.30186546072,36057.32312507892
2025-12-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",78927.15862068966,39665.434930604744
2026-01-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",58205.9383828186,37411.99326144964
2026-02-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",56019.357142857145,20914.976648819822
2026-03-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",72509.63840109167,73405.18801458763
2026-04-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",54854.81282997855,3.1237114777027877
2026-05-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",54361.72805970149,3.123711477702795
2026-06-01,S5_estados_unidos,"auto_arima(0, 1, 0)x(0, 1, 0, 12)",65119.89089994972,3.123711477702795
2021-04-01,S5_estados_unidos,Prophet,15318.0,19623.983714193375
2021-05-01,S5_estados_unidos,Prophet,17237.0,17567.981064366657
2021-06-01,S5_estados_unidos,Prophet,26082.0,31368.553379805395
2021-07-01,S5_estados_unidos,Prophet,24567.0,32722.32131816193
2021-08-01,S5_estados_unidos,Prophet,14111.0,19887.333500661476
2021-09-01,S5_estados_unidos,Prophet,10998.0,9924.484511782732
2021-10-01,S5_estados_unidos,Prophet,14298.0,14578.808882953672
2021-11-01,S5_estados_unidos,Prophet,19323.0,17726.095923957168
2021-12-01,S5_estados_unidos,Prophet,51057.0,27771.628601735763
2022-01-01,S5_estados_unidos,Prophet,27001.0,19590.008312135913
2022-02-01,S5_estados_unidos,Prophet,26498.0,19091.520347246438
2022-03-01,S5_estados_unidos,Prophet,38737.0,26908.343262338964
2022-04-01,S5_estados_unidos,Prophet,40838.0,17227.30480273253
2022-05-01,S5_estados_unidos,Prophet,38482.0,15189.226738000343
2022-06-01,S5_estados_unidos,Prophet,49492.0,29219.856000153115
2022-07-01,S5_estados_unidos,Prophet,47406.0,30477.110929238115
2022-08-01,S5_estados_unidos,Prophet,34897.0,17375.42976301111
2022-09-01,S5_estados_unidos,Prophet,26821.0,7324.365110103521
2022-10-01,S5_estados_unidos,Prophet,32382.0,12206.180164163348
2022-11-01,S5_estados_unidos,Prophet,32735.0,15378.18853091756
2022-12-01,S5_estados_unidos,Prophet,50965.0,25578.93373142297
2023-01-01,S5_estados_unidos,Prophet,42564.85679012346,17203.714612417585
2023-02-01,S5_estados_unidos,Prophet,41184.363046740815,16701.403228666997
2023-03-01,S5_estados_unidos,Prophet,55213.4667036626,24310.74920946678
2023-04-01,S5_estados_unidos,Prophet,44113.51210894952,14837.311201310422
2023-05-01,S5_estados_unidos,Prophet,41381.57060678371,12819.0371888093
2023-06-01,S5_estados_unidos,Prophet,60972.33456874857,27069.36395089147
2023-07-01,S5_estados_unidos,Prophet,61402.21111111111,28221.019483407537
2023-08-01,S5_estados_unidos,Prophet,44902.59605263158,14857.83806848233
2023-09-01,S5_estados_unidos,Prophet,33300.637664783426,4729.591716833285
2023-10-01,S5_estados_unidos,Prophet,28856.235897435898,9839.651495474545
2023-11-01,S5_estados_unidos,Prophet,44110.3871460894,13035.363518267784
2023-12-01,S5_estados_unidos,Prophet,67843.63231707318,23381.121587588204
2024-01-01,S5_estados_unidos,Prophet,51549.98050420168,14814.179126246438
2024-02-01,S5_estados_unidos,Prophet,56331.931939211085,14308.782857229366
2024-03-01,S5_estados_unidos,Prophet,65814.34652526065,22568.551953820242
2024-04-01,S5_estados_unidos,Prophet,47926.56645860106,12499.991042013005
2024-05-01,S5_estados_unidos,Prophet,50604.94190287849,10428.259376147096
2024-06-01,S5_estados_unidos,Prophet,70997.42091836735,23988.683780875814
2024-07-01,S5_estados_unidos,Prophet,70063.43320926385,25429.553848283933
2024-08-01,S5_estados_unidos,Prophet,50503.92132168998,12866.014449855033
2024-09-01,S5_estados_unidos,Prophet,32282.807516339868,3002.396624145
2024-10-01,S5_estados_unidos,Prophet,39405.92157928389,7430.353980203121
2024-11-01,S5_estados_unidos,Prophet,49135.98230088496,10552.073821024771
2024-12-01,S5_estados_unidos,Prophet,71932.50701754386,20432.269922316864
2025-01-01,S5_estados_unidos,Prophet,53194.70208728653,12445.862011886831
2025-02-01,S5_estados_unidos,Prophet,49713.2784700413,11951.92100017463
2025-03-01,S5_estados_unidos,Prophet,61290.23050429767,19976.240867273507
2025-04-01,S5_estados_unidos,Prophet,51448.35050594361,10096.781934176444
2025-05-01,S5_estados_unidos,Prophet,51035.18262062994,8040.779284349663
2025-06-01,S5_estados_unidos,Prophet,67934.42191452536,21841.35159978625
2025-07-01,S5_estados_unidos,Prophet,73557.04897780964,23195.119538146275
2025-08-01,S5_estados_unidos,Prophet,51692.05755693582,10360.131720647352
2025-09-01,S5_estados_unidos,Prophet,33002.422864995315,397.2827317685351
2025-10-01,S5_estados_unidos,Prophet,45871.23336163119,5051.607102937421
2025-11-01,S5_estados_unidos,Prophet,56053.30186546072,8198.894143939662
2025-12-01,S5_estados_unidos,Prophet,78927.15862068966,18244.42682171921
2026-01-01,S5_estados_unidos,Prophet,58205.9383828186,10062.806532119688
2026-02-01,S5_estados_unidos,Prophet,56019.357142857145,9564.318567228474
2026-03-01,S5_estados_unidos,Prophet,72509.63840109167,17381.141482322775
2026-04-01,S5_estados_unidos,Prophet,54854.81282997855,7700.103022715648
2026-05-01,S5_estados_unidos,Prophet,54361.72805970149,5662.024957985322
2026-06-01,S5_estados_unidos,Prophet,65119.89089994972,19692.65422013725
2021-04-01,S5_estados_unidos,Holt-Winters,15318.0,11914.800040673324
2021-05-01,S5_estados_unidos,Holt-Winters,17237.0,10342.557336959122
2021-06-01,S5_estados_unidos,Holt-Winters,26082.0,24171.0947209179
2021-07-01,S5_estados_unidos,Holt-Winters,24567.0,25877.84996525183
2021-08-01,S5_estados_unidos,Holt-Winters,14111.0,13098.1883710898
2021-09-01,S5_estados_unidos,Holt-Winters,10998.0,3692.239542365409
2021-10-01,S5_estados_unidos,Holt-Winters,14298.0,8233.897482174023
2021-11-01,S5_estados_unidos,Holt-Winters,19323.0,11017.603802052061
2021-12-01,S5_estados_unidos,Holt-Winters,51057.0,21017.975304286607
2022-01-01,S5_estados_unidos,Holt-Winters,27001.0,12868.076398334872
2022-02-01,S5_estados_unidos,Holt-Winters,26498.0,12998.575263109064
2022-03-01,S5_estados_unidos,Holt-Winters,38737.0,21457.130755106442
2022-04-01,S5_estados_unidos,Holt-Winters,40838.0,11914.800040673317
2022-05-01,S5_estados_unidos,Holt-Winters,38482.0,10342.557336959115
2022-06-01,S5_estados_unidos,Holt-Winters,49492.0,24171.0947209179
2022-07-01,S5_estados_unidos,Holt-Winters,47406.0,25877.84996525183
2022-08-01,S5_estados_unidos,Holt-Winters,34897.0,13098.188371089796
2022-09-01,S5_estados_unidos,Holt-Winters,26821.0,3692.239542365407
2022-10-01,S5_estados_unidos,Holt-Winters,32382.0,8233.89748217402
2022-11-01,S5_estados_unidos,Holt-Winters,32735.0,11017.603802052061
2022-12-01,S5_estados_unidos,Holt-Winters,50965.0,21017.975304286607
2023-01-01,S5_estados_unidos,Holt-Winters,42564.85679012346,12868.07639833487
2023-02-01,S5_estados_unidos,Holt-Winters,41184.363046740815,12998.575263109062
2023-03-01,S5_estados_unidos,Holt-Winters,55213.4667036626,21457.130755106442
2023-04-01,S5_estados_unidos,Holt-Winters,44113.51210894952,11914.800040673315
2023-05-01,S5_estados_unidos,Holt-Winters,41381.57060678371,10342.557336959115
2023-06-01,S5_estados_unidos,Holt-Winters,60972.33456874857,24171.094720917896
2023-07-01,S5_estados_unidos,Holt-Winters,61402.21111111111,25877.849965251826
2023-08-01,S5_estados_unidos,Holt-Winters,44902.59605263158,13098.188371089796
2023-09-01,S5_estados_unidos,Holt-Winters,33300.637664783426,3692.239542365405
2023-10-01,S5_estados_unidos,Holt-Winters,28856.235897435898,8233.89748217402
2023-11-01,S5_estados_unidos,Holt-Winters,44110.3871460894,11017.60380205206
2023-12-01,S5_estados_unidos,Holt-Winters,67843.63231707318,21017.975304286607
2024-01-01,S5_estados_unidos,Holt-Winters,51549.98050420168,12868.07639833487
2024-02-01,S5_estados_unidos,Holt-Winters,56331.931939211085,12998.575263109062
2024-03-01,S5_estados_unidos,Holt-Winters,65814.34652526065,21457.130755106442
2024-04-01,S5_estados_unidos,Holt-Winters,47926.56645860106,11914.800040673315
2024-05-01,S5_estados_unidos,Holt-Winters,50604.94190287849,10342.557336959115
2024-06-01,S5_estados_unidos,Holt-Winters,70997.42091836735,24171.094720917896
2024-07-01,S5_estados_unidos,Holt-Winters,70063.43320926385,25877.849965251826
2024-08-01,S5_estados_unidos,Holt-Winters,50503.92132168998,13098.188371089796
2024-09-01,S5_estados_unidos,Holt-Winters,32282.807516339868,3692.239542365405
2024-10-01,S5_estados_unidos,Holt-Winters,39405.92157928389,8233.89748217402
2024-11-01,S5_estados_unidos,Holt-Winters,49135.98230088496,11017.60380205206
2024-12-01,S5_estados_unidos,Holt-Winters,71932.50701754386,21017.975304286607
2025-01-01,S5_estados_unidos,Holt-Winters,53194.70208728653,12868.07639833487
2025-02-01,S5_estados_unidos,Holt-Winters,49713.2784700413,12998.575263109062
2025-03-01,S5_estados_unidos,Holt-Winters,61290.23050429767,21457.130755106442
2025-04-01,S5_estados_unidos,Holt-Winters,51448.35050594361,11914.800040673315
2025-05-01,S5_estados_unidos,Holt-Winters,51035.18262062994,10342.557336959115
2025-06-01,S5_estados_unidos,Holt-Winters,67934.42191452536,24171.094720917896
2025-07-01,S5_estados_unidos,Holt-Winters,73557.04897780964,25877.849965251826
2025-08-01,S5_estados_unidos,Holt-Winters,51692.05755693582,13098.188371089796
2025-09-01,S5_estados_unidos,Holt-Winters,33002.422864995315,3692.239542365405
2025-10-01,S5_estados_unidos,Holt-Winters,45871.23336163119,8233.89748217402
2025-11-01,S5_estados_unidos,Holt-Winters,56053.30186546072,11017.60380205206
2025-12-01,S5_estados_unidos,Holt-Winters,78927.15862068966,21017.975304286607
2026-01-01,S5_estados_unidos,Holt-Winters,58205.9383828186,12868.07639833487
2026-02-01,S5_estados_unidos,Holt-Winters,56019.357142857145,12998.575263109062
2026-03-01,S5_estados_unidos,Holt-Winters,72509.63840109167,21457.130755106442
2026-04-01,S5_estados_unidos,Holt-Winters,54854.81282997855,11914.800040673315
2026-05-01,S5_estados_unidos,Holt-Winters,54361.72805970149,10342.557336959115
2026-06-01,S5_estados_unidos,Holt-Winters,65119.89089994972,24171.094720917896
2021-04-01,S5_estados_unidos,Suavizamiento exponencial simple,15318.0,13761.287596528984
2021-05-01,S5_estados_unidos,Suavizamiento exponencial simple,17237.0,13761.287596528984
2021-06-01,S5_estados_unidos,Suavizamiento exponencial simple,26082.0,13761.287596528984
2021-07-01,S5_estados_unidos,Suavizamiento exponencial simple,24567.0,13761.287596528984
2021-08-01,S5_estados_unidos,Suavizamiento exponencial simple,14111.0,13761.287596528984
2021-09-01,S5_estados_unidos,Suavizamiento exponencial simple,10998.0,13761.287596528984
2021-10-01,S5_estados_unidos,Suavizamiento exponencial simple,14298.0,13761.287596528984
2021-11-01,S5_estados_unidos,Suavizamiento exponencial simple,19323.0,13761.287596528984
2021-12-01,S5_estados_unidos,Suavizamiento exponencial simple,51057.0,13761.287596528984
2022-01-01,S5_estados_unidos,Suavizamiento exponencial simple,27001.0,13761.287596528984
2022-02-01,S5_estados_unidos,Suavizamiento exponencial simple,26498.0,13761.287596528984
2022-03-01,S5_estados_unidos,Suavizamiento exponencial simple,38737.0,13761.287596528984
2022-04-01,S5_estados_unidos,Suavizamiento exponencial simple,40838.0,13761.287596528984
2022-05-01,S5_estados_unidos,Suavizamiento exponencial simple,38482.0,13761.287596528984
2022-06-01,S5_estados_unidos,Suavizamiento exponencial simple,49492.0,13761.287596528984
2022-07-01,S5_estados_unidos,Suavizamiento exponencial simple,47406.0,13761.287596528984
2022-08-01,S5_estados_unidos,Suavizamiento exponencial simple,34897.0,13761.287596528984
2022-09-01,S5_estados_unidos,Suavizamiento exponencial simple,26821.0,13761.287596528984
2022-10-01,S5_estados_unidos,Suavizamiento exponencial simple,32382.0,13761.287596528984
2022-11-01,S5_estados_unidos,Suavizamiento exponencial simple,32735.0,13761.287596528984
2022-12-01,S5_estados_unidos,Suavizamiento exponencial simple,50965.0,13761.287596528984
2023-01-01,S5_estados_unidos,Suavizamiento exponencial simple,42564.85679012346,13761.287596528984
2023-02-01,S5_estados_unidos,Suavizamiento exponencial simple,41184.363046740815,13761.287596528984
2023-03-01,S5_estados_unidos,Suavizamiento exponencial simple,55213.4667036626,13761.287596528984
2023-04-01,S5_estados_unidos,Suavizamiento exponencial simple,44113.51210894952,13761.287596528984
2023-05-01,S5_estados_unidos,Suavizamiento exponencial simple,41381.57060678371,13761.287596528984
2023-06-01,S5_estados_unidos,Suavizamiento exponencial simple,60972.33456874857,13761.287596528984
2023-07-01,S5_estados_unidos,Suavizamiento exponencial simple,61402.21111111111,13761.287596528984
2023-08-01,S5_estados_unidos,Suavizamiento exponencial simple,44902.59605263158,13761.287596528984
2023-09-01,S5_estados_unidos,Suavizamiento exponencial simple,33300.637664783426,13761.287596528984
2023-10-01,S5_estados_unidos,Suavizamiento exponencial simple,28856.235897435898,13761.287596528984
2023-11-01,S5_estados_unidos,Suavizamiento exponencial simple,44110.3871460894,13761.287596528984
2023-12-01,S5_estados_unidos,Suavizamiento exponencial simple,67843.63231707318,13761.287596528984
2024-01-01,S5_estados_unidos,Suavizamiento exponencial simple,51549.98050420168,13761.287596528984
2024-02-01,S5_estados_unidos,Suavizamiento exponencial simple,56331.931939211085,13761.287596528984
2024-03-01,S5_estados_unidos,Suavizamiento exponencial simple,65814.34652526065,13761.287596528984
2024-04-01,S5_estados_unidos,Suavizamiento exponencial simple,47926.56645860106,13761.287596528984
2024-05-01,S5_estados_unidos,Suavizamiento exponencial simple,50604.94190287849,13761.287596528984
2024-06-01,S5_estados_unidos,Suavizamiento exponencial simple,70997.42091836735,13761.287596528984
2024-07-01,S5_estados_unidos,Suavizamiento exponencial simple,70063.43320926385,13761.287596528984
2024-08-01,S5_estados_unidos,Suavizamiento exponencial simple,50503.92132168998,13761.287596528984
2024-09-01,S5_estados_unidos,Suavizamiento exponencial simple,32282.807516339868,13761.287596528984
2024-10-01,S5_estados_unidos,Suavizamiento exponencial simple,39405.92157928389,13761.287596528984
2024-11-01,S5_estados_unidos,Suavizamiento exponencial simple,49135.98230088496,13761.287596528984
2024-12-01,S5_estados_unidos,Suavizamiento exponencial simple,71932.50701754386,13761.287596528984
2025-01-01,S5_estados_unidos,Suavizamiento exponencial simple,53194.70208728653,13761.287596528984
2025-02-01,S5_estados_unidos,Suavizamiento exponencial simple,49713.2784700413,13761.287596528984
2025-03-01,S5_estados_unidos,Suavizamiento exponencial simple,61290.23050429767,13761.287596528984
2025-04-01,S5_estados_unidos,Suavizamiento exponencial simple,51448.35050594361,13761.287596528984
2025-05-01,S5_estados_unidos,Suavizamiento exponencial simple,51035.18262062994,13761.287596528984
2025-06-01,S5_estados_unidos,Suavizamiento exponencial simple,67934.42191452536,13761.287596528984
2025-07-01,S5_estados_unidos,Suavizamiento exponencial simple,73557.04897780964,13761.287596528984
2025-08-01,S5_estados_unidos,Suavizamiento exponencial simple,51692.05755693582,13761.287596528984
2025-09-01,S5_estados_unidos,Suavizamiento exponencial simple,33002.422864995315,13761.287596528984
2025-10-01,S5_estados_unidos,Suavizamiento exponencial simple,45871.23336163119,13761.287596528984
2025-11-01,S5_estados_unidos,Suavizamiento exponencial simple,56053.30186546072,13761.287596528984
2025-12-01,S5_estados_unidos,Suavizamiento exponencial simple,78927.15862068966,13761.287596528984
2026-01-01,S5_estados_unidos,Suavizamiento exponencial simple,58205.9383828186,13761.287596528984
2026-02-01,S5_estados_unidos,Suavizamiento exponencial simple,56019.357142857145,13761.287596528984
2026-03-01,S5_estados_unidos,Suavizamiento exponencial simple,72509.63840109167,13761.287596528984
2026-04-01,S5_estados_unidos,Suavizamiento exponencial simple,54854.81282997855,13761.287596528984
2026-05-01,S5_estados_unidos,Suavizamiento exponencial simple,54361.72805970149,13761.287596528984
2026-06-01,S5_estados_unidos,Suavizamiento exponencial simple,65119.89089994972,13761.287596528984
2021-04-01,S5_estados_unidos,Seasonal Naive,15318.0,0.0
2021-05-01,S5_estados_unidos,Seasonal Naive,17237.0,0.0
2021-06-01,S5_estados_unidos,Seasonal Naive,26082.0,0.0
2021-07-01,S5_estados_unidos,Seasonal Naive,24567.0,0.0
2021-08-01,S5_estados_unidos,Seasonal Naive,14111.0,0.0
2021-09-01,S5_estados_unidos,Seasonal Naive,10998.0,949.0
2021-10-01,S5_estados_unidos,Seasonal Naive,14298.0,1394.09131736
2021-11-01,S5_estados_unidos,Seasonal Naive,19323.0,11072.0
2021-12-01,S5_estados_unidos,Seasonal Naive,51057.0,12180.0
2022-01-01,S5_estados_unidos,Seasonal Naive,27001.0,11488.0
2022-02-01,S5_estados_unidos,Seasonal Naive,26498.0,6422.0
2022-03-01,S5_estados_unidos,Seasonal Naive,38737.0,22541.0
2022-04-01,S5_estados_unidos,Seasonal Naive,40838.0,0.0
2022-05-01,S5_estados_unidos,Seasonal Naive,38482.0,0.0
2022-06-01,S5_estados_unidos,Seasonal Naive,49492.0,0.0
2022-07-01,S5_estados_unidos,Seasonal Naive,47406.0,0.0
2022-08-01,S5_estados_unidos,Seasonal Naive,34897.0,0.0
2022-09-01,S5_estados_unidos,Seasonal Naive,26821.0,949.0
2022-10-01,S5_estados_unidos,Seasonal Naive,32382.0,1394.09131736
2022-11-01,S5_estados_unidos,Seasonal Naive,32735.0,11072.0
2022-12-01,S5_estados_unidos,Seasonal Naive,50965.0,12180.0
2023-01-01,S5_estados_unidos,Seasonal Naive,42564.85679012346,11488.0
2023-02-01,S5_estados_unidos,Seasonal Naive,41184.363046740815,6422.0
2023-03-01,S5_estados_unidos,Seasonal Naive,55213.4667036626,22541.0
2023-04-01,S5_estados_unidos,Seasonal Naive,44113.51210894952,0.0
2023-05-01,S5_estados_unidos,Seasonal Naive,41381.57060678371,0.0
2023-06-01,S5_estados_unidos,Seasonal Naive,60972.33456874857,0.0
2023-07-01,S5_estados_unidos,Seasonal Naive,61402.21111111111,0.0
2023-08-01,S5_estados_unidos,Seasonal Naive,44902.59605263158,0.0
2023-09-01,S5_estados_unidos,Seasonal Naive,33300.637664783426,949.0
2023-10-01,S5_estados_unidos,Seasonal Naive,28856.235897435898,1394.09131736
2023-11-01,S5_estados_unidos,Seasonal Naive,44110.3871460894,11072.0
2023-12-01,S5_estados_unidos,Seasonal Naive,67843.63231707318,12180.0
2024-01-01,S5_estados_unidos,Seasonal Naive,51549.98050420168,11488.0
2024-02-01,S5_estados_unidos,Seasonal Naive,56331.931939211085,6422.0
2024-03-01,S5_estados_unidos,Seasonal Naive,65814.34652526065,22541.0
2024-04-01,S5_estados_unidos,Seasonal Naive,47926.56645860106,0.0
2024-05-01,S5_estados_unidos,Seasonal Naive,50604.94190287849,0.0
2024-06-01,S5_estados_unidos,Seasonal Naive,70997.42091836735,0.0
2024-07-01,S5_estados_unidos,Seasonal Naive,70063.43320926385,0.0
2024-08-01,S5_estados_unidos,Seasonal Naive,50503.92132168998,0.0
2024-09-01,S5_estados_unidos,Seasonal Naive,32282.807516339868,949.0
2024-10-01,S5_estados_unidos,Seasonal Naive,39405.92157928389,1394.09131736
2024-11-01,S5_estados_unidos,Seasonal Naive,49135.98230088496,11072.0
2024-12-01,S5_estados_unidos,Seasonal Naive,71932.50701754386,12180.0
2025-01-01,S5_estados_unidos,Seasonal Naive,53194.70208728653,11488.0
2025-02-01,S5_estados_unidos,Seasonal Naive,49713.2784700413,6422.0
2025-03-01,S5_estados_unidos,Seasonal Naive,61290.23050429767,22541.0
2025-04-01,S5_estados_unidos,Seasonal Naive,51448.35050594361,0.0
2025-05-01,S5_estados_unidos,Seasonal Naive,51035.18262062994,0.0
2025-06-01,S5_estados_unidos,Seasonal Naive,67934.42191452536,0.0
2025-07-01,S5_estados_unidos,Seasonal Naive,73557.04897780964,0.0
2025-08-01,S5_estados_unidos,Seasonal Naive,51692.05755693582,0.0
2025-09-01,S5_estados_unidos,Seasonal Naive,33002.422864995315,949.0
2025-10-01,S5_estados_unidos,Seasonal Naive,45871.23336163119,1394.09131736
2025-11-01,S5_estados_unidos,Seasonal Naive,56053.30186546072,11072.0
2025-12-01,S5_estados_unidos,Seasonal Naive,78927.15862068966,12180.0
2026-01-01,S5_estados_unidos,Seasonal Naive,58205.9383828186,11488.0
2026-02-01,S5_estados_unidos,Seasonal Naive,56019.357142857145,6422.0
2026-03-01,S5_estados_unidos,Seasonal Naive,72509.63840109167,22541.0
2026-04-01,S5_estados_unidos,Seasonal Naive,54854.81282997855,0.0
